,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AtmPassDeltaH,GroundTime,GndAreaFrac,CD,CL,Fuse_L,Fuse_D,Fuse_x,S_Vtail,cgx,RTG_h,n_RTG,Batt_h,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,lb
0,1.0,0.2983260527685158,1.0923846442870127,0.0,4.0,1.4380748663101606,0.35,0.0,198.2163067637559,496.84435107491646,LowAcc,75.0,111902.97196510962,111902.97196510962,0.19847516660912953,1.5,2.8106103322896723,0.7517735872557739,0.18600686355447474,0.05005831929200935,0.18595090324542807,2.8106103322896723,3.0,0.0,0.3376260954208384,4.0,Winglet too big,Tail span too big,Titan,198.2163067637559,115.15394360149129,0.0,52.254400000000004,145.9619067637559,0.8937286395409245,8.926399932768048,0.0929914452676036,0.5873889471892936,0.4615228016268238,19.81596543022868,0.015371156467937777,0.0,0.014594809175303324,0.0,0.27
1,2.0,0.3291873685721554,1.2006721653201642,0.0,4.379310344827586,1.4875441637470035,0.35,0.0,204.61514768668414,519.5184167164578,LowAcc,75.0,111902.97196510962,111902.97196510962,0.18907479093361343,1.5,3.505701898585534,0.7055800473807895,0.18041290068678323,0.05599759276051888,0.18037491520206766,3.505701898585534,4.0,0.0,0.3439258208745065,4.0,Winglet too big,Tail span too big,Titan,204.61514768668414,119.21039265825573,0.0,52.254400000000004,152.36074768668414,1.0742769223338458,10.319273706088977,0.13871540574821112,0.6607470707331413,0.47467830264986816,20.45550518221221,0.012563629486844544,0.0,0.014594809175303324,0.0,0.27
2,3.0,0.360048684375795,1.3089442764127828,0.0,4.758620689655173,1.5370134611838462,0.35,0.0,238.92839564866446,643.089515300039,LowAcc,75.0,111902.97196510962,111902.97196510962,0.21823503201415623,1.5,3.708651500644078,0.744355036931482,0.09116564537346153,0.05369695234040426,0.09165471391800714,3.708651500644078,4.0,0.0,0.385726199238516,4.0,CL > CLmax,1,Titan,238.92839564866446,148.02558096747973,0.0,52.254400000000004,186.67399564866446,1.4336163708336171,11.912601564316107,0.17678073334065983,0.6487271178245059,0.5654294211237091,23.885377088753092,0.011287575817745947,0.0,0.014594809175303324,0.0,0.27
3,4.0,0.3909100001794346,1.4172045094521741,0.0,5.137931034482758,1.5864827586206895,0.35,0.0,238.64972436536758,640.8331232299169,LowAcc,75.0,111902.97196510962,111902.97196510962,0.20026068981226466,1.5,3.70505910925849,0.7436686845709684,0.09510443422530356,0.060181806636462304,0.09563542736123613,3.70505910925849,4.0,0.0,0.38502574976581366,4.0,CL > CLmax,1,Titan,238.64972436536758,147.51552609077052,0.0,52.254400000000004,186.39532436536757,1.6419390390432906,11.886326793878082,0.18162964916668198,0.7226217663812298,0.5638596692168185,23.85752122485369,0.011305322881983779,0.0,0.014594809175303324,0.0,0.27
4,5.0,0.4217713159830742,1.525455393365534,0.0,5.517241379310345,1.635952056057533,0.35,0.0,238.9465578456161,640.6764098490461,LowAcc,75.0,111902.97196510962,111902.97196510962,0.18555852901617312,1.5,3.7048089963222472,0.7436208986852562,0.09901834617333517,0.0667980044327809,0.09958672858358983,3.7048089963222472,4.0,0.0,0.3849769349434438,4.0,CL > CLmax,1,Titan,238.9465578456161,147.48001455843294,0.0,52.254400000000004,186.6921578456161,1.863367654840623,11.887284468173897,0.18682426455124912,0.7978236843357925,0.563750333851088,23.887191508517994,0.01130656373720133,0.0,0.014594809175303324,0.0,0.27
5,6.0,0.4526326317867137,1.6336987866075667,0.0,5.896551724137931,1.6854213534943752,0.35,0.0,237.81704970171077,642.0662412925722,LowAcc,75.0,111902.97196510962,111902.97196510962,0.17330696491811504,1.5,3.6960514368008015,0.741947703589088,0.1029174270228441,0.07353357257300894,0.10351830006021112,3.6960514368008015,4.0,0.0,0.38326379212967443,4.0,CL > CLmax,1,Titan,237.81704970171077,146.23659883265626,0.0,52.254400000000004,185.56264970171077,2.0820713413487937,11.819410535486359,0.19021908572257462,0.8741980434187886,0.5599183387781098,23.774288267203428,0.011350447921174315,0.0,0.014594809175303324,0.0,0.27
6,7.0,0.4834939475903533,1.7419360855831363,0.0,6.275862068965517,1.734890650931219,0.35,0.0,200.50644223635126,506.3079485910795,LowAcc,75.0,111902.97196510962,111902.97196510962,0.12511248542204317,1.2266102476486733,2.814887685803759,0.7528632130290763,0.10682139590458678,0.08037121423264666,0.1074377218735228,2.814887685803759,3.0,0.0,0.33857671328835365,4.0,Power Unconverged,1,Titan,200.50644223635126,115.76125076407429,0.0,52.254400000000004,148.25204223635126,1.9163507972926137,8.972710557835786,0.11184939646466499,0.9515689554466534,0.46349909456148575,20.04488193630021,0.01533592520023723,0.0,0.014594809175303324,0.0,0.27
7,8.0,0.514355263393993,1.8501683598605256,0.0,6.655172413793103,1.784359948368062,0.35,0.0,181.12538127842862,432.0310756957655,LowAcc,75.0,111902.97196510962,111902.97196510962,0.09817540848766203,1.0415627125441456,2.6989565184521087,0.723330562183322,0.1107468438958884,0.08730322085879635,0.11135241651877231,2.6989565184521087,3.0,0.0,0.31178805255956094,4.0,1,1,Titan,181.12538127842862,99.30111295516987,0.0,52.254400000000004,128.87098127842862,1.8180857391918468,8.079396324915283,0.09883256278028583,1.0298611788802492,0.40902129078612703,18.103608222820487,0.016468194709164993,0.0,0.014594809175303324,0.0,0.27
8,9.0,0.5452165791976326,1.9583964425212526,0.0,7.0344827586206895,1.8338292458049048,0.35,0.0,171.39666712155656,394.9725781486335,LowAcc,75.0,111902.97196510962,111902.97196510962,0.08347730395225328,0.9298279971009041,2.6401788543547227,0.7083573649752599,0.11467226861984918,0.09432358497530514,0.11526054602152416,2.6401788543547227,3.0,0.0,0.2972852971206045,4.0,1,1,Titan,171.39666712155656,90.95574325666747,0.0,52.254400000000004,119.14226712155656,1.7947313566776748,7.645531403321189,0.0933674230975359,1.10901607606219,0.3805908065022534,17.131471630443624,0.017220359609312307,0.0,0.014594809175303324,0.0,0.27
9,10.0,0.576077895001272,2.066620992105091,0.0,7.413793103448276,1.883298543241748,0.35,0.0,163.1353562525515,368.03609393670905,LowAcc,75.0,111902.97196510962,111902.97196510962,0.07280310039595618,0.8375990658029815,1.934197763898824,0.7736791055595296,0.11860538868209233,0.10142020630471986,0.11917299821061966,1.9310673320447016,2.0,0.0,0.28631801700852894,4.0,1,1,Titan,163.1353562525515,84.90871294949731,0.0,52.254400000000004,110.88095625255148,1.7792101448784303,6.220717038932598,0.056773041010813825,1.188915508939036,0.35959434002359897,16.30606591497985,0.04637250511452422,0.0,0.014594809175303324,0.0,0.27
10,11.0,0.6069392108049116,2.1748425360511936,0.0,7.793103448275862,1.9327678406785915,0.35,0.0,160.06641367216412,354.87213945825465,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0661578032045709,0.7800533719755969,1.9157943109569855,0.7663177243827942,0.12253804250908133,0.10859163058696879,0.12308283286326373,1.9118024734627732,2.0,0.0,0.2812167133030589,4.0,1,1,Titan,160.06641367216412,82.17344999673374,0.0,52.254400000000004,107.81201367216411,1.8204237317304062,6.075396381018973,0.05615549908693584,1.269545292413352,0.3499771817879222,15.999402289177873,0.05306849103960841,0.0,0.014594809175303324,0.0,0.27
11,12.0,0.6378005266085512,2.2830615017787776,0.0,8.172413793103448,1.982237138115435,0.35,0.0,157.94872893270627,345.5871310766997,LowAcc,75.0,111902.97196510962,111902.97196510962,0.060977890269449025,0.73248807961214,1.9027905973219363,0.7611162389287746,0.12648090235719717,0.11582683020427374,0.12699879510792306,1.8981900983823559,2.0,0.0,0.277555653826169,4.0,1,1,Titan,157.94872893270627,80.24073789826473,0.0,52.254400000000004,105.69432893270627,1.8692622017943683,5.974168607252422,0.05598187324658792,1.3507977560343236,0.3431339573816609,15.787792898409116,0.057858931147749995,0.0,0.014594809175303324,0.0,0.27
12,13.0,0.6686618424121907,2.391278239325104,0.0,8.551724137931034,2.031706435552277,0.35,0.0,155.86152828643168,338.72971567273953,LowAcc,75.0,111902.97196510962,111902.97196510962,0.056802214401094654,0.6894482749907545,1.890077127601875,0.7560308510407501,0.13044060293733237,0.12312395105061194,0.13092340122911736,1.8848815525884408,2.0,0.0,0.2739290095281252,4.0,1,1,Titan,155.86152828643168,78.3511640864227,0.0,52.254400000000004,103.60712828643169,1.8987299780028,5.875975730401764,0.0557720732581209,1.4326606084497564,0.33640365717629506,15.5792294692996,0.06259787424534102,0.0,0.014594809175303324,0.0,0.27
13,14.0,0.6995231582158303,2.4994930381006855,0.0,8.93103448275862,2.081175732989121,0.35,0.0,155.29688552701904,335.22701352261396,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05360167561357467,0.6566439525997745,1.885884869190781,0.7543539476763125,0.1343991657194591,0.13048025973749536,0.13484780495799395,1.8804930682271712,2.0,0.0,0.27272255277309176,4.0,1,1,Titan,155.29688552701904,77.7280783450395,0.0,52.254400000000004,103.04248552701904,1.9626146269949232,5.844612300671865,0.05633863042363416,1.515089756940916,0.3341754762969086,15.522807734201166,0.06417384727482277,0.0,0.014594809175303324,0.0,0.27
14,15.0,0.7303844740194698,2.6077061394713255,0.0,9.310344827586206,2.130645030425963,0.35,0.0,155.09428641656007,333.5453701504917,LowAcc,75.0,111902.97196510962,111902.97196510962,0.05101353934615164,0.628077977465027,1.883753521942452,0.7535014087769808,0.13837467420338123,0.13788374264958003,0.13878498618106158,1.8782619595619756,2.0,0.0,0.2721071382313101,4.0,1,1,Titan,155.09428641656007,77.41130109751676,0.0,52.254400000000004,102.83988641656005,2.029086070766274,5.829264604717925,0.05707257091040117,1.5979853076139112,0.33304095106633363,15.502563234632476,0.06497777016067165,0.0,0.014594809175303324,0.0,0.27
15,16.0,0.7612457898231094,2.715917746331379,0.0,9.689655172413794,2.1801143278628063,0.35,0.0,155.10131807028768,332.5969402353803,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04876384598156893,0.6026426780891734,1.8828017860592796,0.7531207144237119,0.14235963504125834,0.145341950672843,0.14272808060996095,1.877265676024609,2.0,0.0,0.2718318798579271,4.0,1,1,Titan,155.10131807028768,77.26984677857544,0.0,52.254400000000004,102.84691807028766,2.098972364020643,5.8230664585799925,0.05789714898709623,1.6814030753369515,0.33253396175931527,15.50326611692812,0.06533735692482118,0.0,0.014594809175303324,0.0,0.27
16,17.0,0.792107105626749,2.8241280304755327,0.0,10.06896551724138,2.2295836252996497,0.35,0.0,155.50455327686637,333.1369577279434,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04694187782753229,0.580668811893274,1.8841006459252112,0.7536402583700845,0.14635481916840057,0.1528439697309456,0.14667738309339387,1.878625331286803,2.0,0.0,0.27220746317942657,4.0,1,1,Titan,155.50455327686637,77.46289333800868,0.0,52.254400000000004,103.25015327686637,2.1725633224956176,5.834269798027654,0.05892696506066757,1.765272854008751,0.3332258059595679,15.543559672081745,0.06484671204838124,0.0,0.014594809175303324,0.0,0.27
17,18.0,0.8229684214303886,2.932337138337972,0.0,10.448275862068964,2.2790529227364926,0.35,0.0,156.07556198511315,334.4922664627239,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04539213184815622,0.5609459748119624,1.8863457564917996,0.7545383025967198,0.1503620267553261,0.16039166097321025,0.15063498749059004,1.880975528160336,2.0,0.0,0.272855448861887,4.0,1,1,Titan,156.07556198511315,77.7965789663011,0.0,52.254400000000004,103.82116198511314,2.2485131302035337,5.852819829261555,0.06003987798857655,1.8495764586752483,0.33442065589100306,15.60061801037891,0.06400024723791624,0.0,0.014594809175303324,0.0,0.27
18,19.0,0.8538297372340282,3.0405451955057785,0.0,10.827586206896552,2.328522220173336,0.35,0.0,155.6780417387962,332.1965288741963,LowAcc,75.0,111902.97196510962,111902.97196510962,0.0433798354295554,0.5392937451039513,1.8830426661595492,0.7532170664638197,0.17151040885044744,0.17073146508785747,0.17147643547485739,1.877517830937144,2.0,0.0,0.27190157286091954,4.0,1,1,Titan,155.6780417387962,77.30564823476998,0.0,52.254400000000004,103.4236417387962,2.2944109356397857,5.828473212642208,0.060565257295113584,1.9611446019293834,0.3326623005020483,15.560896075152534,0.06524631168985971,0.0,0.014594809175303324,0.0,0.27
19,20.0,0.8846910530376678,3.1487523103015005,0.0,11.20689655172414,2.377991517610179,0.35,0.0,156.76953322475063,335.4441987051592,LowAcc,75.0,111902.97196510962,111902.97196510962,0.04234901724864797,0.5241303755460175,1.8882223193829222,0.7552889277531689,0.17240550032831786,0.17789033511123692,0.17235495842683973,1.882939926843117,2.0,0.0,0.2733958856711487,4.0,1,1,Titan,156.76953322475063,78.07548819984764,0.0,52.254400000000004,104.51513322475063,2.3829793513668736,5.869782326467828,0.06196080675187089,2.041651365299794,0.3354183784288723,15.669963699859828,0.06329428755261522,0.0,0.014594809175303324,0.0,0.27
20,21.0,0.9155523688413072,3.2569585766514475,0.0,11.586206896551724,2.4274608150470223,0.35,0.0,158.0355331597281,339.3260698827645,LowAcc,75.0,111902.97196510962,111902.97196510962,0.041480485172324014,0.5105530264074369,1.8943880411329521,0.7577552164531809,0.17333561381264348,0.18507646496567356,0.17326719616903344,1.8893942459290651,2.0,0.0,0.2751640967507135,4.0,1,1,Titan,158.0355331597281,78.99188526583332,0.0,52.254400000000004,105.78113315972809,2.4736931253499126,5.918927669013854,0.0634642773007273,2.122424291547377,0.3386902806870251,15.796469065668038,0.06098437515255052,0.0,0.014594809175303324,0.0,0.27
21,22.0,0.9464136846449468,3.3651640764005,0.0,11.96551724137931,2.4769301124838656,0.35,0.0,158.7120300146674,343.07543807943154,LowAcc,75.0,111902.97196510962,111902.97196510962,0.040674206445207355,0.4960187971084485,1.8974504407603792,0.7589801763041517,0.17430164210992447,0.19227900756696625,0.17421562395973664,1.8925999865001517,2.0,0.0,0.2760381244826511,4.0,1,1,Titan,158.7120300146674,79.44704269058026,0.0,52.254400000000004,106.45763001466739,2.5200840056669933,5.943731256617802,0.06461843777136812,2.203336428129941,0.340311841969147,15.864068178399641,0.059842366356907956,0.0,0.014594809175303324,0.0,0.27
22,23.0,0.9772750004485864,3.473368881194174,0.0,12.344827586206897,2.526399409920708,0.35,0.0,160.1092576886973,347.48457723098454,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03998628340496315,0.484583870386266,1.9043462052009466,0.7617384820803786,0.17529605980034835,0.19950542914675218,0.17518971904476577,1.899818519195166,2.0,0.0,0.2779961578443078,4.0,1,1,Titan,160.1092576886973,80.47194432533746,0.0,52.254400000000004,107.85485768869731,2.6137242960888094,5.998936848301057,0.0662094544471558,2.284523788236022,0.3439547393439448,16.003686436046138,0.05728299172142173,0.0,0.014594809175303324,0.0,0.27
23,24.0,1.008136316252226,3.581573054019466,0.0,12.724137931034482,2.5758687073575515,0.35,0.0,161.5510420862949,352.06311823537794,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03936307280899714,0.4739797676143807,1.9114858705589237,0.7645943482235695,0.17632126324041042,0.20674281040100137,0.17619322263349577,1.907292369014459,2.0,0.0,0.28000901954411733,4.0,1,1,Titan,161.5510420862949,81.53309639340443,0.0,52.254400000000004,109.2966420862949,2.7088549853901855,6.056339698703489,0.0678379681935958,2.365797114239708,0.3477143334484522,16.147756988372247,0.05464979536746788,0.0,0.014594809175303324,0.0,0.27
24,25.0,1.0389976320558656,3.6897766504745517,0.0,13.103448275862068,2.625338004794395,0.35,0.0,163.03132544478228,356.7398394219127,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03878908220645621,0.4641152098246157,1.9188263619792294,0.7675305447916918,0.17736991378523329,0.21399834052908595,0.17721882978129655,1.9149764449093993,2.0,0.0,0.28206352392950707,4.0,1,1,Titan,163.03132544478228,82.6240967779787,0.0,52.254400000000004,110.77692544478226,2.806672553393379,6.115637769564718,0.06950137341872256,2.4472216637034925,0.3515670328964756,16.295674514537115,0.05195895011437783,0.0,0.014594809175303324,0.0,0.27
25,26.0,1.069858947859505,3.797979719821409,0.0,13.482758620689657,2.6748073022312377,0.35,0.0,164.5422138346139,361.51772617135606,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03826076563964685,0.45490437384809607,1.9263269406957466,0.7705307762782987,0.17843752202036847,0.22126941214731902,0.17826211747595824,1.9228281012650297,2.0,0.0,0.28414749059605676,4.0,1,1,Titan,164.5422138346139,83.73889056979675,0.0,52.254400000000004,112.28781383461389,2.906389448333684,6.176526605831861,0.07119622351451121,2.52884991848003,0.35549076568606597,16.44665020830942,0.049225285486246245,0.0,0.014594809175303324,0.0,0.27
26,27.0,1.1007202636631448,3.9061823058634673,0.0,13.86206896551724,2.72427659966808,0.35,0.0,166.06979661653835,366.3550395581381,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03776929359404638,0.4462548937268137,1.9339130664839754,0.7735652265935902,0.17952823287909742,0.22855320024893233,0.1793271790606919,1.930769308871929,2.0,0.0,0.2862397932843385,4.0,1,1,Titan,166.06979661653835,84.86639902645014,0.0,52.254400000000004,113.81539661653835,3.007271880490499,6.23842428581608,0.07291463605425488,2.6105763530014108,0.35944615257960155,16.59929404553594,0.046475427435131694,0.0,0.014594809175303324,0.0,0.27
27,28.0,1.1315815794667845,4.014384447681311,0.0,14.241379310344827,2.773745897104924,0.35,0.0,168.93548411601518,372.3165684392362,LowAcc,75.0,111902.97196510962,111902.97196510962,0.037399808918063174,0.44157483074804815,2.605678492566188,0.6995686400617737,0.18063475130074677,0.2358465893291239,0.18040856918306764,2.605678492566188,3.0,0.0,0.28843327579007116,4.0,1,1,Titan,168.93548411601518,86.05731324453957,0.0,52.254400000000004,116.68108411601516,3.1099296037849027,7.421919461957574,0.1180442028030229,2.6923965263563194,0.36360994772639676,16.88553941583751,0.017736903834552654,0.0,0.014594809175303324,0.0,0.27
28,29.0,1.162442895270424,4.122586180252507,0.0,14.620689655172413,2.823215194541767,0.35,0.0,170.8303844198088,377.64420665713027,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03700545859509967,0.43467312587404433,2.615640688615562,0.7021064395535245,0.1817609907928314,0.24315585767101972,0.1815051070074376,2.615640688615562,3.0,0.0,0.2910170032786079,4.0,1,1,Titan,170.8303844198088,87.47176566141746,0.0,52.254400000000004,118.57598441980882,3.2379322809532067,7.495324928201601,0.12099010712789335,2.7743717460966875,0.36853697342565644,17.074886635998315,0.017581277412689295,0.0,0.014594809175303324,0.0,0.27
29,30.0,1.1933042110740637,4.230787534976314,0.0,15.0,2.872684491978609,0.35,0.0,172.5167563084044,383.1483834285037,LowAcc,75.0,111902.97196510962,111902.97196510962,0.03666030713554187,0.42761153330309837,2.6244945770663284,0.7043619054667642,0.18289642485987168,0.2504787243241495,0.18261138549539901,2.6244945770663284,3.0,0.0,0.29329418475308294,4.0,1,1,Titan,172.5167563084044,88.72885836024477,0.0,52.254400000000004,120.26235630840439,3.3440490894707495,7.560867788637203,0.12376287101019925,2.8564797400156525,0.37289951561295087,17.24339664902691,0.01744748521065238,0.0,0.014594809175303324,0.0,0.27
