,Case,Planform,Span,Wing_Sweep,Wing_AR,Wing_dhl,Wing_TR,Wing_Twist,Mass,Power,PowerConstraint,AreaCoverage,Airspeed,CD,CL,L/D,AoA,Fuse_L,Fuse_D,Fuse_x,S_Vtail,SM,cgx,RTG_h,n_RTG,Batt_h,PropulsionN,PropD,PropBlade,Check,TailCheck,Planet,mTotal,mRTG,mBattery,mPayload,mEmpty,mWing,mFuselage,mFC,mStabilizer,mProp,mAvionic,mInsulation,mRadiator,mHeater,mSpanels,Tail_type,Winglet,Wing_folding,Num_wing_fold
0,98.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,143.1678025968593,258.4632922454893,LowAcc,4385646.082935344,13.89727381973073,0.05640319297123439,1.0102371947186648,17.910993004135165,3.4768142031554583,2.358140553001421,0.7074421659004262,0.18144634191507586,0.19974466500000002,0.16403851272258385,0.178337054595878,1.7577241448361478,2.0,0.0,6.0,0.250969150129647,3.0,1,1,Titan,143.1678025968593,59.9065069869399,0.0,52.254400000000004,90.91340259685929,3.8295648145954138,6.8218903358883365,0.07456233785955554,0.9752385808977192,0.2712285431352005,14.310682816786404,4.709144616316407,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
1,99.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,142.32836640935824,256.8809126635835,LowAcc,4378120.249705441,13.87342589330444,0.05630489977199121,1.007769595410143,17.898435118278226,3.467897890049179,2.353859053936825,0.7061577161810475,0.18175391570960003,0.19974466500000002,0.16742053319103548,0.17862953448430957,1.7543627182770078,2.0,0.0,6.0,0.24983314670567416,3.0,1,1,Titan,142.32836640935824,59.20099195397968,0.0,52.254400000000004,90.07396640935823,3.8162458905228656,6.783594206905859,0.07400564004307593,0.9752385808977192,0.2693873559498283,14.226802767330964,4.713116449287906,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
2,101.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,151.15065161190654,282.5593283651988,LowAcc,4517073.696454419,14.313742795568798,0.057843460187650006,1.005404511503944,17.38147248180366,3.5489220600258524,2.418939703550706,0.7256819110652118,0.1493969582692934,0.178106124,0.1686548851970373,0.14726989885575806,1.8054578652798765,2.0,0.0,4.0,0.2665789345340183,3.0,1,1,Titan,151.15065161190654,66.63993310053141,0.0,52.254400000000004,98.89625161190652,3.8060171698960668,7.4039324780658635,0.08097403331170745,0.8695900019104551,0.29698286659943546,15.108344943858217,4.675893453293043,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
3,115.0,1.156900736,3.582748822340919,0.0,11.0952381,2.519724981,0.35,0.0,145.30677486076928,249.64919731079777,LowAcc,4300572.164277948,13.627690839220815,0.018292283943285713,0.34246063009903,18.721589450547103,0.3729692687328004,2.342121919312696,0.7026365757938087,0.09860419954948908,0.19974466500000002,0.15151027001008122,0.10169319015141008,1.7451478345508868,2.0,0.0,6.0,0.24669212580383532,3.0,1,1,Titan,145.30677486076928,58.511492771183434,0.0,52.254400000000004,93.05237486076928,7.273673677247313,6.678222623991312,0.08516271890596037,0.9752385808977192,0.2643200679091066,14.52443394945679,4.725246906737299,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
4,118.0,0.37155936,2.030403794195533,0.0,11.0952381,2.16676547,0.35,0.0,208.11185235807673,513.133680572902,LowAcc,5860661.571710197,18.571315853265766,0.05515994167678916,0.8223348318421483,14.908188929216722,2.7259786078859345,2.8268700729309177,0.7559156420126616,0.11789481411157775,0.12557290799999998,0.15647816689326222,0.11666759106660485,2.8268700729309177,3.0,0.0,1.0,0.36211699628941085,3.0,1,1,Titan,208.11185235807673,117.46253392975163,0.0,52.254400000000004,155.85745235807673,5.573275529808922,10.77854875311293,0.1227690706706187,0.6131004530064411,0.47240201589470404,20.805014825747406,0.015224215643736716,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
5,120.0,1.418681194,3.9674432113670246,0.0,11.0952381,1.813805959,0.35,0.0,142.40468189781103,233.1978227930108,LowAcc,4107052.856780827,13.014465158252932,0.0154099449387055,0.30009049254320863,19.473819908951437,0.024517732599774328,2.3114984290131675,0.6934495287039503,0.09001879691058774,0.205563936,0.1487451444492824,0.09540985284580897,1.7211051775110664,2.0,0.0,6.0,0.2383020032377254,3.0,1,1,Titan,142.40468189781103,55.097868486979756,0.0,52.254400000000004,90.15028189781104,8.405672388055033,6.291605074242344,0.08528970439295289,1.0036507419529306,0.2509550747778698,14.234463122675614,4.766193740294241,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
6,121.0,0.37155936,2.284627834843524,0.0,14.04761905,2.872684492,0.35,0.0,235.291393659299,608.8343720134735,LowAcc,6111870.00521962,19.367347343332888,0.05611788711469719,0.854875721479908,15.233569284828212,3.205432849555231,3.6446857315204295,0.7321339140309502,0.1378257289721475,0.115572908,0.1529479923627039,0.13581596210942137,3.6446857315204295,4.0,0.0,1.0,0.39589758491268545,3.0,1,1,Titan,235.291393659299,137.50619422225876,0.0,52.254400000000004,183.036993659299,6.904795271262453,13.76333280817292,0.2090455645291401,0.5642761912471738,0.5414601805567362,23.521691636121155,0.01161422071034223,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
7,130.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,138.93603834665487,244.58959449548993,LowAcc,4438890.836568451,14.06599626260695,0.05346078527242894,0.9569982417563349,17.90093873256072,3.4767079738534283,2.327822177518331,0.6983466532554993,0.08299337096811749,0.0882558875958872,0.27116321673800303,0.08247773331651691,1.7339210349811065,2.0,0.0,2.0,0.242810413488221,3.0,1,1,Titan,138.93603834665487,56.54878670046939,0.0,52.254400000000004,86.68163834665486,4.086989275277081,6.640465219056643,0.0713619161828565,0.43090285577780835,0.258105793183817,13.887826082645743,4.7426169396211995,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
8,134.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,138.58426016702504,239.8159385231117,LowAcc,4457798.061175697,14.125909641974348,0.05199398675928934,0.9464949125668423,18.203930330419215,3.480037194333292,2.322063836162666,0.6966191508487998,0.06321673882673592,0.066316775,0.1567591402482898,0.06328498933363118,1.7294001320736219,2.0,0.0,1.0,0.24122965255686016,3.0,1,1,Titan,138.58426016702504,56.275602640247754,0.0,52.254400000000004,86.32986016702503,4.168742619581536,6.617470574261673,0.07094696518386824,0.3237867581630445,0.2555903762500988,13.852675487485493,4.750461181411245,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
9,135.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,142.5017787451372,253.49112460565533,LowAcc,4469844.662703926,14.164083018683062,0.05391307584649376,0.9680116460224062,17.955043944786556,3.426678045331834,2.3495503600482253,0.7048651080144676,0.12172355436859814,0.18392539400000002,0.16267458077046765,0.12020873006619874,1.7509799409240694,2.0,0.0,3.0,0.2486846889133384,3.0,1,1,Titan,142.5017787451372,59.33954683819363,0.0,52.254400000000004,90.24737874513718,3.866565049742871,6.825797715344013,0.07386955491516162,0.8980021580832404,0.26753057834374244,14.244128291103943,4.717354994970249,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
10,138.0,0.633339819,2.6508595002406112,0.0,11.0952381,1.813805959,0.35,0.0,164.85840661478466,324.261972199969,LowAcc,4904725.2192576425,15.542136345151857,0.030580264538447536,0.5456552090908424,17.84337765962778,1.5042114167480776,2.5058998853665657,0.7517699656099697,0.0869229575034271,0.131392178,0.15610314755103213,0.08762564040160457,1.873730743618352,2.0,0.0,6.0,0.28743580846318073,3.0,1,1,Titan,164.85840661478466,76.27065908587083,0.0,52.254400000000004,112.60400661478464,5.686297690512905,8.397862242816656,0.09346414103543312,0.6415126091792266,0.33269887667111264,16.478047291568966,4.6888811126891525,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
11,143.0,0.633339819,3.2812767214911944,0.0,17.0,2.872684492,0.35,0.0,135.69812652230792,220.63029442842674,LowAcc,4231702.612364449,13.409456398346038,0.02957337073396383,0.6033650408227209,20.402308761164665,1.905905495967865,2.2860173868767624,0.6858052160630287,0.0635723925444436,0.076316775,0.1503407841471686,0.06485524354383043,1.701099882519846,2.0,0.0,2.0,0.23108872342211945,3.0,1,1,Titan,135.69812652230792,52.25747689957817,0.0,52.254400000000004,83.44372652230791,5.881934404658037,6.230570683092721,0.07516885950467692,0.37261101992231205,0.23966462074325995,13.559862107685001,4.8118543626833965,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
12,145.0,0.895120277,3.5460271650435047,0.0,14.04761905,2.872684492,0.35,0.0,136.4721393467616,222.4982041779595,LowAcc,4197863.836165782,13.302227787175772,0.021736818404646207,0.43629403343717643,20.071660227143422,0.9924682642349777,2.2898897468628077,0.6869669240588423,0.04860416246615098,0.06303969200000001,0.14957051346514166,0.052362079086037586,1.7041400919201655,2.0,0.0,6.0,0.23219936694109322,3.0,1,1,Titan,136.4721393467616,52.14405215626442,0.0,52.254400000000004,84.21773934676158,6.752449219754489,6.233726988219169,0.07793965739005648,0.30778664234316,0.24139092143789648,13.641642055700618,4.804168141211434,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
13,149.0,0.633339819,2.6508595002406112,0.0,11.0952381,2.872684492,0.35,0.0,155.98601744671623,297.44323089734945,LowAcc,4855623.944774433,15.386543795391388,0.030075290593865253,0.5267834861116912,17.515491146048788,1.4078869663996723,2.4370641355372706,0.7311192406611812,0.08274212257461286,0.127211449,0.15214141907309428,0.08365041945042641,1.8196874484538503,2.0,0.0,2.0,0.2710583886623317,3.0,1,1,Titan,155.98601744671623,69.09477546464322,0.0,52.254400000000004,103.73161744671624,5.544637867858201,7.801458557460595,0.08567421028888637,0.6211005084751704,0.30452870319647196,15.591499439090837,4.673359131262539,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
14,154.0,0.37155936,2.5132666233410257,0.0,17.0,2.872684492,0.35,0.0,139.56751345912272,245.92440551544468,LowAcc,4358642.024774571,13.811703123097354,0.0555086093098453,0.9970733205405135,17.96249866349412,3.4274034086714336,2.332954326635554,0.6998862979906663,0.1828072987435394,0.20166300999542544,0.16745874390339435,0.17962851196265023,1.737950311196709,2.0,0.0,4.0,0.2442106507164599,3.0,1,1,Titan,139.56751345912272,56.89483281609771,0.0,52.254400000000004,87.3131134591227,3.779131451166454,6.620782765275213,0.07186388401127305,0.9846047587178424,0.260341322945535,13.950929444122151,4.736043452346189,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
15,156.0,0.895120277,3.1514397664326306,0.0,11.0952381,2.872684492,0.35,0.0,154.73697629699285,288.18907926703406,LowAcc,4569041.777102315,14.478419705878505,0.023463897667712973,0.41757627627747007,17.796543532154402,0.8641591561340657,2.417217569595112,0.7251652708785336,0.11679531195051938,0.205563936,0.15102201261559317,0.11760812050584409,1.8041058092057316,2.0,0.0,6.0,0.2661493869873685,3.0,1,1,Titan,154.73697629699285,66.88246332139784,0.0,52.254400000000004,102.48257629699285,6.620677740361221,7.432293881126368,0.08963424431696673,1.0036507419529306,0.29626289267414113,15.466714393760254,4.676295516962802,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
16,157.0,0.633339819,2.9827699385819137,0.0,14.04761905,2.872684492,0.35,0.0,139.0167981690717,233.63905151747858,LowAcc,4309156.391284646,13.654892613141195,0.030529533824709867,0.5961002996835238,19.52536527763993,1.7683585808400966,2.3152068116122804,0.6945620434836841,0.10604332401529476,0.1496772713948425,0.15262627804645276,0.10576642537649888,1.7240166474359777,2.0,0.0,2.0,0.23933366629994557,3.0,1,1,Titan,139.0167981690717,54.936969728205014,0.0,52.254400000000004,86.76239816907172,5.6153839119945355,6.480264564343172,0.07544649281307968,0.7307882277994707,0.2525850211752565,13.89590706777521,4.760469590525654,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
17,160.0,1.156900736,3.582748822340919,0.0,11.0952381,2.872684492,0.35,0.0,140.10512261914522,232.66428124496494,LowAcc,4162426.961660048,13.189935108056533,0.018685919022792444,0.35248288108743486,18.863556063658862,0.3910800020493003,2.306679223761576,0.6920037671284728,0.10805201059252753,0.20490723412157702,0.15063874905489974,0.11073198887956189,1.7173215951063423,2.0,0.0,5.0,0.2369546006967457,3.0,1,1,Titan,140.10512261914522,53.996226787023595,0.0,52.254400000000004,87.8507226191452,7.404756242662957,6.326438839454628,0.08080098107118681,1.0004444435119382,0.2488319814115014,14.004671173261455,4.773968606307608,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
18,161.0,1.418681194,4.910965312237503,0.0,17.0,2.872684492,0.35,0.0,139.54345508471505,194.10793172756766,LowAcc,3620386.2423510645,11.472311716832284,0.01593929325798366,0.37843231347965833,23.74210119323261,0.6532553725877885,2.2779033639274533,0.683371009178236,0.08751604622515201,0.20156617420299994,-0.09303648007585767,0.08971779271524852,1.69472952208492,2.0,0.0,3.0,0.22874402802926155,3.0,1,1,Titan,139.54345508471505,51.020343622636496,0.0,52.254400000000004,82.03856851980395,5.067219393988717,5.850383580097087,0.08880691592154094,0.9841319651101375,0.2360347445698836,13.948177832613196,4.828886900426568,0.0,0.014583564440330758,0.0,V-tail,no,yes,2.0
19,163.0,1.156900736,3.582748822340919,0.0,11.0952381,2.16676547,0.35,0.0,137.61599519581492,222.96234797120417,LowAcc,4123284.560294692,13.065900322884795,0.018707379918509175,0.35282517579691747,18.860213313347558,0.39000550366712167,2.288948661660323,0.6866845984980968,0.11766314744339267,0.23774884574019592,0.14984418735843444,0.11978708346668206,1.7034012411703887,2.0,0.0,1.0,0.23192994060161007,3.0,1,1,Titan,137.61599519581492,52.040233904633666,0.0,52.254400000000004,85.36159519581491,7.079532217927912,6.1848110127602975,0.0787124392679977,1.160791187738303,0.2409717391900816,13.755948756878736,4.806010372977576,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
20,166.0,0.37155936,2.284627834843524,0.0,14.04761905,1.460846448,0.35,0.0,152.8655448001853,293.3780335360188,LowAcc,4680524.806477467,14.831688108339883,0.056136775446531596,0.9470342026520826,16.870121148196354,3.2248697490067064,2.430520622636775,0.7291561867910324,0.13083083035864998,0.16050414193895077,-0.055525064785673664,0.12922254356578233,1.814550103397376,2.0,0.0,3.0,0.2694497488046436,3.0,1,1,Titan,152.8655448001853,67.92250468728918,0.0,52.254400000000004,100.61114480018529,3.9614459512863904,7.594083069805216,0.07944784697446071,0.7836496239473953,0.3018109652232438,15.279695919205466,4.673923172013598,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
21,170.0,0.895120277,3.1514397664326306,0.0,11.0952381,2.872684492,0.35,0.0,145.58337748421627,257.5756238256704,LowAcc,4562954.763946138,14.459131125136697,0.02190654986426838,0.3939230857117721,17.981977452063198,0.7165060763273707,2.3550906644991536,0.7065271993497461,0.06146595695679952,0.09594484099999999,0.1470308274676429,0.06493314194440433,1.7553296619554408,2.0,0.0,1.0,0.25016045654093505,3.0,1,1,Titan,145.58337748421627,59.56873583883704,0.0,52.254400000000004,93.32897748421628,6.71109085890281,6.950181535593956,0.08202111833011605,0.46844360314352973,0.2699173828204842,14.552053946565952,4.711949635582074,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
22,173.0,0.37155936,2.284627834843524,0.0,14.04761905,2.519724981,0.35,0.0,171.530906588856,361.3338975853918,LowAcc,4920164.688253904,15.591061070087408,0.05930268624262909,0.9616748573824521,16.21637936345559,3.41058358473835,2.565197801244507,0.7695593403733522,0.05368960213439372,0.060497504,0.15408845765926407,0.05405547893592226,1.920285837132675,2.0,0.0,6.0,0.30082998241076486,3.0,1,1,Titan,171.530906588856,83.37793484994047,0.0,52.254400000000004,119.27650658885598,4.362351932203343,8.901451537859398,0.09463924451498053,0.2953745971078331,0.3564090553747217,17.14477355971854,4.7289882476963445,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
23,176.0,0.37155936,2.5132666233410257,0.0,17.0,2.16676547,0.35,0.0,147.4337219385964,273.0173703152483,LowAcc,4545206.959632369,14.402891726976605,0.05469928944606733,0.9685781365907535,17.707325751383973,3.5218273821147883,2.3869017563380983,0.7160705269014295,0.09761871190456783,0.12303072,0.1648038687202625,0.0967230648276786,1.7803047109673356,2.0,0.0,5.0,0.2584709253212302,3.0,1,1,Titan,147.4337219385964,63.503136036450094,0.0,52.254400000000004,95.17932193859639,4.115445339363923,7.1589597851701665,0.0777685332957219,0.6006884077711143,0.28350016121741944,14.736940159339225,4.688299951548387,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
24,177.0,1.418681194,3.9674432113670246,0.0,11.0952381,1.460846448,0.35,0.0,137.87650116481313,218.19747304008143,LowAcc,3948693.050669431,12.51265321402588,0.01579060125358964,0.3143200289128904,19.905513657463597,0.10787603847440454,2.282001471160988,0.6846004413482965,0.10852205354297531,0.24658146914724355,0.1495656313190698,0.11274088128423129,1.6979469667904243,2.0,0.0,2.0,0.22993123952757838,3.0,1,1,Titan,137.87650116481313,51.27383659067909,0.0,52.254400000000004,85.62210116481315,8.185626296686788,6.022661454780565,0.08149031702945843,1.2039158194629755,0.2378702245760556,13.781991885183283,4.820125011974596,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
25,178.0,0.633339819,3.2812767214911944,0.0,17.0,2.872684492,0.35,0.0,134.31360538230646,218.2421273314891,LowAcc,4216990.765094001,13.362837367524783,0.02949297466108836,0.6013831810132414,20.390726534840788,1.895563663729035,2.280204127786574,0.6840612383359722,0.0635470693135705,0.076316775,0.15031871797262447,0.06484155002127151,1.696535863421371,2.0,0.0,1.0,0.22941131000597215,3.0,1,1,Titan,134.31360538230646,51.075558001005014,0.0,52.254400000000004,82.05920538230646,5.862821524229359,6.176776500765239,0.07426404560767844,0.37261101992231205,0.23706576734320445,13.421597676332722,4.823927282660603,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
26,180.0,0.37155936,2.284627834843524,0.0,14.04761905,2.519724981,0.35,0.0,154.66848998501138,301.4518100843492,LowAcc,4733685.465883028,15.000144072689395,0.05604918130764994,0.9368028621342296,16.713943723676994,3.2393901440448425,2.4473209641645655,0.7341962892493696,0.09258460351050188,0.10012557,0.11728937445495002,0.09194699613279793,1.8277401364587205,2.0,0.0,3.0,0.2735608663070281,3.0,1,1,Titan,154.66848998501138,69.51148465782396,0.0,52.254400000000004,102.41408998501137,4.113348414062138,7.7629053872321,0.08104936722017204,0.48885570384758587,0.3087741333411741,15.4598462684639,4.673242488580016,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
27,182.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,149.41064766116168,282.7831504356748,LowAcc,4606014.929016107,14.59558055433907,0.054084105684673076,0.9558198028105186,17.672841044709905,3.515631483941216,2.4062955261438335,0.72188865784315,0.04935522963912467,0.05631677499999999,0.15753667606799857,0.04981445918335893,1.7955308576798064,2.0,0.0,6.0,0.26340882079999206,3.0,1,1,Titan,149.41064766116168,65.23960705046092,0.0,52.254400000000004,97.15624766116167,4.293717064714921,7.348107974898538,0.07958443946042046,0.274962496403777,0.29168431732981087,14.934474692315078,4.679526061137869,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
28,187.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.872684492,0.35,0.0,167.28412706058927,322.94171895887087,LowAcc,4723622.817574168,14.968257464364106,0.015958313594810977,0.26649733072330334,16.69959229338355,-0.2756846625813152,2.4915150476280283,0.7474545142884085,0.0951468989677797,0.21138320700000002,0.1502327200275336,0.10103451480504676,1.8624371347926314,2.0,0.0,3.0,0.2840914089697293,3.0,1,1,Titan,167.28412706058927,74.67755718899608,0.0,52.254400000000004,115.02972706058927,9.309222501481651,8.163540389751004,0.10278411549457739,1.0320629030081419,0.3268725183660962,16.720462423901886,4.6826414551495095,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
29,191.0,0.37155936,2.5132666233410257,0.0,17.0,2.16676547,0.35,0.0,144.42784246245924,263.9449610868205,LowAcc,4480200.090144285,14.196897388091251,0.05490845637305065,0.976565237886475,17.78533403400825,3.49101345776251,2.3671844602835375,0.7101553380850611,0.1269142028233324,0.18138320700000002,0.18902122513420952,0.12525485321656868,1.7648245621614456,2.0,0.0,5.0,0.2533520127649541,3.0,1,1,Titan,144.42784246245924,60.908107846691045,0.0,52.254400000000004,92.17344246245924,3.917817429886373,6.958605182587145,0.07552944275612028,0.8855901177303396,0.27510524643684975,14.436585113072239,4.701518518858772,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
30,192.0,0.37155936,2.284627834843524,0.0,14.04761905,2.16676547,0.35,0.0,151.07850731347094,286.79183379859217,LowAcc,4640606.492399815,14.705194604151819,0.056861575876646135,0.9521346208230217,16.744780744180485,3.159843204322086,2.416814547448549,0.7250443642345648,0.18136837858401106,0.201383207,0.16156441956460507,0.17853086357619596,1.8037893944811363,2.0,0.0,2.0,0.26604876204353495,3.0,1,1,Titan,151.07850731347094,66.4045748518643,0.0,52.254400000000004,98.82410731347092,3.8135766672873523,7.45648952318429,0.07802352821213887,0.9832386412488746,0.29609432472491565,15.101132445293771,4.676393767214951,0.0,0.014583564440330758,0.0,V-tail,yes,no,0.0
31,194.0,1.418681194,3.3988407279839796,0.0,8.142857143,2.872684492,0.35,0.0,170.64224012716227,338.3850331300248,LowAcc,4897574.948518055,15.519478504442844,0.015277034932667273,0.2528790869432328,16.552890535223888,-0.3748108157144767,2.5231118225174916,0.7569335467552474,0.05602668012433178,0.070497504,0.15010210747861175,0.06414883593802088,1.8872439224840885,2.0,0.0,2.0,0.29138705540585685,3.0,1,1,Titan,170.64224012716227,77.87254950404623,0.0,52.254400000000004,118.38784012716228,9.391447653746399,8.564740370890854,0.10647203433892141,0.34419885886710055,0.3396309105124183,17.05599622382875,4.69822100649127,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
32,198.0,1.156900736,4.434784381680806,0.0,17.0,1.460846448,0.35,0.0,164.08844826819086,206.33497630240058,LowAcc,3840513.2191497358,12.169852013935584,0.020420956319869014,0.4849274252449675,23.746558077358348,1.2440935719321249,2.697443211412243,0.8092329634236729,0.0634989951735078,0.148849991,0.10818885409125878,0.06692320147994835,1.0120561885864159,1.0,0.0,1.0,0.22268847208256445,3.0,1,1,Titan,164.08844826819086,48.7419155053053,0.0,52.254400000000004,111.83404826819086,8.40156220987969,8.705613418211305,0.12620188222782278,0.7267490923448608,0.22675170486541202,16.401067700513092,28.48960319040304,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
33,199.0,1.418681194,3.9674432113670246,0.0,11.0952381,2.16676547,0.35,0.0,138.72731676047175,220.69780689960214,LowAcc,4024144.689343528,12.751745029227598,0.01541711978697369,0.3045112653354892,19.75150154782986,-0.004127602394351615,2.289095853717681,0.6867287561153043,0.05762375729246134,0.08903757294019679,0.15009045436049656,0.06538626425225502,1.7035168023986949,2.0,0.0,2.0,0.23197210133825563,3.0,1,1,Titan,138.72731676047175,52.05647177768543,0.0,52.254400000000004,86.47291676047176,8.844760728648676,6.126334991894285,0.08228357515511199,0.4347193767642039,0.2410373170665213,13.8670042762735,4.805721152543675,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
34,206.0,0.37155936,2.5132666233410257,0.0,17.0,1.460846448,0.35,0.0,147.4174074218224,270.48097759006566,LowAcc,4499790.282450332,14.258974961500025,0.056146997641745765,0.9881192963476698,17.59879134860445,3.546530479791281,2.388848089757929,0.7166544269273787,0.14772216166052174,0.178106124,0.14973289069243345,0.14546535052158893,1.7818327871742092,2.0,0.0,2.0,0.25897073647746516,3.0,1,1,Titan,147.4174074218224,63.30732637359778,0.0,52.254400000000004,95.16300742182239,4.037970263477285,7.148806340321467,0.07785907087781374,0.8695900019104551,0.2843247191798758,14.735310661709093,4.687236426308293,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
35,212.0,0.37155936,2.284627834843524,0.0,14.04761905,2.872684492,0.35,0.0,174.55469920275254,394.9145222134518,LowAcc,5309756.503137311,16.825603034252637,0.05280472137113928,0.8402867051256119,15.913097982652653,2.9174821784632283,2.6419363806385703,0.7088050824551992,0.1058478979385577,0.11691162699999999,0.15073204390406042,0.10486259893391052,2.6419363806385703,3.0,0.0,5.0,0.3159575119912361,3.0,1,1,Titan,174.55469920275254,90.26174326854681,0.0,52.254400000000004,122.30029920275253,4.840319103550461,8.6643868552253,0.10041640734281597,0.5708123879349842,0.38390394114151166,17.446955313642572,0.017178360927736884,0.0,0.014583564440330758,0.0,V-tail,no,no,0.0
36,213.0,1.156900736,3.582748822340919,0.0,11.0952381,2.16676547,0.35,0.0,141.5521927295016,236.9277176441386,LowAcc,4177064.6743803574,13.236319220664303,0.018765788927196117,0.35363192824130546,18.844501001970038,0.40210790114185807,2.3155832982276054,0.6946749894682815,0.10787612175515696,0.2037302548761608,0.15038587652274457,0.1105491813501961,1.7243122289808577,2.0,0.0,6.0,0.2394381554166625,3.0,1,1,Titan,141.5521927295016,55.19334688473609,0.0,52.254400000000004,89.2977927295016,7.452701273123696,6.398592400190549,0.08195123984249861,0.9946979292355955,0.25275031649299634,14.14926829400396,4.759900827435887,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
37,214.0,0.895120277,3.1514397664326306,0.0,11.0952381,2.519724981,0.35,0.0,149.87035354976268,272.0794462913791,LowAcc,4624343.3303774595,14.653659753522001,0.022206038980060346,0.39482765109067375,17.78019265143165,0.7413346380663158,2.383289559257943,0.7149868677773829,0.04734138519380563,0.058858962,0.14985888373905518,0.051469474209772284,1.7774687567795873,2.0,0.0,2.0,0.2575407560183983,3.0,1,1,Titan,149.87035354976268,63.10048161817377,0.0,52.254400000000004,97.6159535497627,6.960246711290864,7.214996557684243,0.0854959068128347,0.28737453675667773,0.2819679311458268,14.980420946473892,4.690385776984254,0.0,0.014583564440330758,0.0,V-tail,no,yes,0.0
38,215.0,0.37155936,2.284627834843524,0.0,14.04761905,2.872684492,0.35,0.0,159.6637022283304,318.9182945103299,LowAcc,4693842.783435746,14.873890230675798,0.059210216428088214,0.9835450913903744,16.611070702383028,3.2745343324679594,2.480300783770471,0.7440902351311413,0.17396897451247206,0.19588699251116526,0.15790908495381684,0.17134738959538337,1.8536327595485245,2.0,0.0,6.0,0.2814565862358374,3.0,1,1,Titan,159.6637022283304,73.43559218749539,0.0,52.254400000000004,107.4093022283304,3.9580785011991972,7.999668001077325,0.08486315384492285,0.9564037797600797,0.3223089066372478,15.958987281790554,4.678816852085353,0.0,0.014583564440330758,0.0,V-tail,yes,yes,0.0
